the_geom,STREET,ST_NAME,ONEWAY_DIR,F_STREET,T_STREET,DISPLAYROU,MI_CTRLINE,BR_ONEWAY,BR_OW_DIR,CONTRAFLOW,DISPLAYROU_CLEAN,length_miles,CArea,geometry,weight,weighted_miles,PROTECTED_MI,BUFFERED_MI,BIKE_MI,SHARED_MI,NEIGHBORHOOD_MI
"MULTILINESTRING ((-87.68791102206218 41.93946004680968, -87.68760865480796 41.939459131778925, -87.68736522321979 41.93946311403267, -87.68736187759288 41.93946316813656, -87.68723174428652 41.93946527195791, -87.6871312427069 41.939466548441246, -87.68681113983432 41.939470615666, -87.68626197241957 41.93947539721706, -87.68594311531808 41.939479802165216, -87.68562312935171 41.93948481568671, -87.68534810409558 41.93948912321632, -87.68514409213574 41.93949131998679, -87.68460711572232 41.93949717801966, -87.68426194806699 41.9395009362542, -87.68369997686808 41.9395070881035, -87.68341899031414 41.939510135530995, -87.68320076738482 41.93951301188738, -87.68266592621264 41.93952005776792, -87.6824233119619 41.93952318335998, -87.68189970460698 41.939529983243766, -87.6815156384702 41.939534965650275, -87.68117053535471 41.93953945502913, -87.68078018145488 41.93954339719009, -87.68042977247815 41.939546934946904, -87.67999556689725 41.93955242393041, -87.67967601469304 41.93955645008387, -87.67938167903237 41.93956017961383, -87.67893372494999 41.93956580595419, -87.67862692744326 41.93956968220202, -87.67835522187113 41.939572859290024, -87.67817199318395 41.93957500106938, -87.67757974441801 41.93958003454588, -87.6767117619796 41.9395920325464, -87.67629666556697 41.939597725761885, -87.67593127837249 41.93960157462426, -87.6753868432718 41.93960730720688, -87.67496461973168 41.939612670258754, -87.6746737387646 41.93961636341104, -87.67430260916647 41.93962125184445, -87.67389387535015 41.93962663346699, -87.67371879276418 41.939628939171016, -87.67362238350022 41.93963020753066, -87.67357286729933 41.939630859352775, -87.67343994649929 41.939632609202974, -87.67294050420838 41.93963918208683, -87.67276100387042 41.939641543750575, -87.67193084937351 41.939652708559024, -87.67141760467184 41.939659602256505, -87.67109438256873 41.93966380484612, -87.66975671254411 41.939681189106686, -87.66943619732845 41.93968586544254, -87.66912354797147 41.939690426128955, -87.66898202187707 41.93969228759647, -87.66866167537161 41.93969649997539))",BELMONT AVE,BELMONT,-,N WESTERN AVE/N CLYBOURN AVE,N ASHLAND AVE/N LINCOLN AVE,BIKE,0.992065212837,,,,BIKE,0.7455223490453626,North Center,"LINESTRING (442974.72800746217 4643283.380200582, 442999.792447099 4643283.077507932, 443019.97567349905 4643283.357814791, 443020.2530631574 4643283.361598044, 443031.04255978524 4643283.5086916145, 443039.37494663947 4643283.583632426, 443065.91404066636 4643283.822560922, 443111.442461035 4643283.988859548, 443137.87857602653 4643284.266380423, 443164.4088067702 4643284.610820177, 443187.2113128796 4643284.906770281, 443204.12517657166 4643285.015486392, 443248.6439312605 4643285.310261311, 443277.26051078265 4643285.499078872, 443323.8514954886 4643285.8104082225, 443347.14703816065 4643285.963022799, 443365.2395331405 4643286.13818409, 443409.5823019957 4643286.567262743, 443429.69696973526 4643286.754158667, 443473.1082609149 4643287.16373443, 443504.9504438861 4643287.4637373565, 443533.5622843812 4643287.734807253, 443565.92477436876 4643287.91544463, 443594.975605526 4643288.077611562, 443630.9746046002 4643288.401433529, 443657.467936468 4643288.638372805, 443681.87063865515 4643288.859043527, 443719.009446379 4643289.189529546, 443744.4453141855 4643289.418523306, 443766.9715638486 4643289.593000554, 443782.16247281793 4643289.71062034, 443831.2622729825 4643289.881248767, 443903.2255365908 4643290.645001885, 443937.6405761418 4643291.005557725, 443967.9332736337 4643291.193995118, 444013.0700619034 4643291.474754259, 444048.07560775196 4643291.794532445, 444072.1918493903 4643292.014759191, 444102.9614618914 4643292.315447652, 444136.8487573061 4643292.646521174, 444151.3644995597 4643292.788438954, 444159.3575945977 4643292.866456909, 444163.4628818219 4643292.90657375, 444174.48307391006 4643293.01428643, 444174.4831075225 4643293.014286757)",3,2.236567047136088,0.0,0.0,0.7455223490453626,0.0,0.0
"MULTILINESTRING ((-87.64424344850345 41.88569654347723, -87.64424346175599 41.88569654355675, -87.64424481339205 41.88573389956304, -87.64424752783151 41.885809030299804, -87.6442521709376 41.88595112727596, -87.64425819309535 41.88613576817416, -87.64426141212317 41.88625543723759, -87.64426407095878 41.886354245667555, -87.64426799342765 41.886501853786626, -87.64427376174255 41.88664856813616, -87.6442762423015 41.88680433367608, -87.64427889281035 41.88697074584706, -87.6442905276648 41.88730292302061, -87.6442926079378 41.88737978128402, -87.64429382396949 41.88742471552356, -87.64430214645333 41.88773224760997, -87.64430624258706 41.88791663020008, -87.64430688430697 41.88794078295548, -87.64430824041636 41.888003069372914, -87.64431131071058 41.88814399271758, -87.64431703328998 41.88839062551535, -87.64432709747686 41.88875967558148, -87.64433118183688 41.88892352222843, -87.64433392488391 41.88903357095265))",DESPLAINES ST,DESPLAINES,-,W LAKE ST,W KINZIE ST,BIKE,0.230363243767,,,,BIKE,0.20679059298695074,Near West Side,"MULTILINESTRING ((446549.7877188235 4637286.003192349, 446549.7866193759 4637286.0032094335, 446549.7056167421 4637290.151592033, 446549.54303444474 4637298.494854138, 446549.27625856455 4637314.274406206, 446548.9305335489 4637334.778359567, 446548.76321657805 4637348.066912191, 446548.6249885829 4637359.039013755, 446548.422602074 4637375.430006533, 446548.0663317415 4637391.722916581, 446547.9903770639 4637409.018709568, 446547.9091989823 4637427.49667704, 446547.2208266143 4637464.384705571, 446547.11230934056 4637472.919377909, 446547.04888075264 4637477.9090691935, 446546.6147850451 4637512.058756221, 446546.428665344 4637532.532837151, 446546.3955610754 4637535.214855859, 446546.3349790241 4637542.131203074, 446546.19773949607 4637557.7794763455, 446545.9285870867 4637585.166054591, 446545.6548708743 4637606.439557362), (446545.20026637544 4637644.232320774, 446545.1990578152 4637644.34104164, 446545.0632369753 4637656.561182425))",3,0.6203717789608523,0.0,0.0,0.20679059298695074,0.0,0.0
"MULTILINESTRING ((-87.64424344850345 41.88569654347723, -87.64424346175599 41.88569654355675, -87.64424481339205 41.88573389956304, -87.64424752783151 41.885809030299804, -87.6442521709376 41.88595112727596, -87.64425819309535 41.88613576817416, -87.64426141212317 41.88625543723759, -87.64426407095878 41.886354245667555, -87.64426799342765 41.886501853786626, -87.64427376174255 41.88664856813616, -87.6442762423015 41.88680433367608, -87.64427889281035 41.88697074584706, -87.6442905276648 41.88730292302061, -87.6442926079378 41.88737978128402, -87.64429382396949 41.88742471552356, -87.64430214645333 41.88773224760997, -87.64430624258706 41.88791663020008, -87.64430688430697 41.88794078295548, -87.64430824041636 41.888003069372914, -87.64431131071058 41.88814399271758, -87.64431703328998 41.88839062551535, -87.64432709747686 41.88875967558148, -87.64433118183688 41.88892352222843, -87.64433392488391 41.88903357095265))",DESPLAINES ST,DESPLAINES,-,W LAKE ST,W KINZIE ST,BIKE,0.230363243767,,,,BIKE,0.02348503505214136,West Town,"LINESTRING (446545.6548708743 4637606.439557362, 446545.40130704764 4637626.147018195, 446545.20026637544 4637644.232320774)",3,0.07045510515642407,0.0,0.0,0.02348503505214136,0.0,0.0
"MULTILINESTRING ((-87.67673906927442 41.88498246633489, -87.66695976165737 41.88532853700191))",LAKE ST,LAKE,-,N DAMEN AVE,N ASHLAND AVE,SHARED,0.504973093538,,,,SHARED,0.5047359244125011,Near West Side,"LINESTRING (443853.12181640335 4637227.4719046885, 444664.7824330606 4637259.543043254)",2,1.0094718488250023,0.0,0.0,0.0,0.5047359244125011,0.0
"MULTILINESTRING ((-87.69387284338363 41.97076145477664, -87.68994075807105 41.970806175350596))",AINSLIE ST,AINSLIE,E,N ROCKWELL ST,N LINCOLN AVE,NEIGHBORHOOD,0.20254609822,,,Y,NEIGHBORHOOD,0.20247118402835598,Lincoln Square,"LINESTRING (442508.65167828184 4646762.723087689, 442834.48920465447 4646765.057146187)",7,1.417298288198492,0.0,0.0,0.0,0.0,0.20247118402835598
"MULTILINESTRING ((-87.69991111467998 41.89562869281022, -87.69670263165294 41.8956535100107, -87.68684259846636 41.89574324570226))",CHICAGO AVE,CHICAGO,-,W GRAND AVE,N WESTERN AVE,BIKE,0.673932134838,,,,BIKE,0.41954597574154323,Humboldt Park,"LINESTRING (441940.2425734226 4638424.91799225, 442206.41983038234 4638425.507130601, 442615.4325098681 4638427.179567136)",3,1.2586379272246297,0.0,0.0,0.41954597574154323,0.0,0.0
"MULTILINESTRING ((-87.69991111467998 41.89562869281022, -87.69670263165294 41.8956535100107, -87.68684259846636 41.89574324570226))",CHICAGO AVE,CHICAGO,-,W GRAND AVE,N WESTERN AVE,BIKE,0.673932134838,,,,BIKE,0.012881841515679228,West Town,"MULTILINESTRING ((442615.4325098681 4638427.179567136, 442636.1527275646 4638427.26491681), (443024.41243927815 4638428.8753719255, 443024.4233664691 4638428.875417548))",3,0.038645524547037687,0.0,0.0,0.012881841515679228,0.0,0.0
"MULTILINESTRING ((-87.69991111467998 41.89562869281022, -87.69670263165294 41.8956535100107, -87.68684259846636 41.89574324570226))",CHICAGO AVE,CHICAGO,-,W GRAND AVE,N WESTERN AVE,BIKE,0.673932134838,,,,BIKE,0.2412554006900029,West Town,"LINESTRING (442636.1527275646 4638427.26491681, 443024.41243927815 4638428.8753719255)",3,0.7237662020700086,0.0,0.0,0.2412554006900029,0.0,0.0
"MULTILINESTRING ((-87.63112662954607 41.89162612271809, -87.63114639608939 41.892427341418966, -87.63116842531663 41.89322895018354, -87.63118688935339 41.894031436472865, -87.63120289487647 41.89483298567067, -87.63122297953996 41.89563466233546, -87.63124526128168 41.8966355970864, -87.63127936751965 41.89797047526668, -87.6312999032025 41.898731431979854, -87.63135013107357 41.90055273079904))",CLARK ST,CLARK,S,W GRAND AVE,W OAK ST,PROTECTED,0.616202242672,Y,S,,PROTECTED,0.16133059153320256,Near North Side,"MULTILINESTRING ((447638.16412056045 4638381.379483512, 447637.13757197326 4638492.076714625), (447634.3138248068 4638725.189550086, 447634.3130091257 4638725.253267597, 447634.31293245155 4638725.259057298), (447633.60592010623 4638778.646506708, 447631.6347742666 4638927.4984520385))",10,1.6133059153320257,0.16133059153320256,0.0,0.0,0.0,0.0
"MULTILINESTRING ((-87.63112662954607 41.89162612271809, -87.63114639608939 41.892427341418966, -87.63116842531663 41.89322895018354, -87.63118688935339 41.894031436472865, -87.63120289487647 41.89483298567067, -87.63122297953996 41.89563466233546, -87.63124526128168 41.8966355970864, -87.63127936751965 41.89797047526668, -87.6312999032025 41.898731431979854, -87.63135013107357 41.90055273079904))",CLARK ST,CLARK,S,W GRAND AVE,W OAK ST,PROTECTED,0.616202242672,Y,S,,PROTECTED,0.4546354204612647,Near North Side,"MULTILINESTRING ((447642.88295233547 4637936.262351663, 447641.8974938867 4638025.231724278, 447640.72470101115 4638114.245798236, 447639.8484328218 4638203.355138777, 447639.1753924138 4638292.358948701, 447638.16412121383 4638381.379413084, 447638.16412056045 4638381.379483512), (447637.13757197326 4638492.076714625, 447637.13342074293 4638492.524376013, 447635.39475880074 4638640.753517708, 447634.3138248068 4638725.189550086), (447634.31293245155 4638725.259057298, 447633.60592010623 4638778.646506708))",10,4.546354204612647,0.4546354204612647,0.0,0.0,0.0,0.0
"MULTILINESTRING ((-87.62998608566465 41.90392318651433, -87.6300422735296 41.90580264285002))",DEARBORN ST,DEARBORN,-,W DIVISION ST,E GOETHE ST,BIKE,0.129748177898,,,,BIKE,5.183564465519261e-08,Near North Side,"LINESTRING (447747.5263442093 4639300.880622149, 447747.5263429593 4639300.8807055615)",3,1.5550693396557784e-07,0.0,0.0,5.183564465519261e-08,0.0,0.0
"MULTILINESTRING ((-87.62998608566465 41.90392318651433, -87.6300422735296 41.90580264285002))",DEARBORN ST,DEARBORN,-,W DIVISION ST,E GOETHE ST,BIKE,0.129748177898,,,,BIKE,0.12969838264542916,Near North Side,"LINESTRING (447747.5263429593 4639300.8807055615, 447744.3986039198 4639509.586648687)",3,0.38909514793628747,0.0,0.0,0.12969838264542916,0.0,0.0
"MULTILINESTRING ((-87.6300422735296 41.90580264285002, -87.6301040386844 41.90778705067715))",DEARBORN ST,DEARBORN,-,E GOETHE ST,W SCHILLER ST,NEIGHBORHOOD,0.136996445243,,,,NEIGHBORHOOD,0.13694388759882467,Near North Side,"LINESTRING (447744.3986039198 4639509.586648687, 447740.89422295307 4639729.9486776795)",7,0.9586072131917727,0.0,0.0,0.0,0.0,0.13694388759882467
"MULTILINESTRING ((-87.6301040386844 41.90778705067715, -87.63015366979444 41.90945787666318, -87.63020702090445 41.911201558475824))",DEARBORN ST,DEARBORN,-,W SCHILLER ST,W NORTH BLVD,NEIGHBORHOOD,0.235721669715,,,,NEIGHBORHOOD,0.23563125125606338,Near North Side,"LINESTRING (447740.89422295307 4639729.9486776795, 447738.1407762879 4639915.487079609, 447735.1385112898 4640109.116831612)",7,1.6494187587924436,0.0,0.0,0.0,0.0,0.23563125125606338
"MULTILINESTRING ((-87.70492995811317 41.84087665270654, -87.7049844812434 41.84269651257286, -87.70504048495768 41.84451752968869, -87.70509446671807 41.84633439985501, -87.70514823860981 41.84814022912963, -87.70520005272789 41.84995108005063, -87.70525696308601 41.8517641370933))",KEDZIE AVE,KEDZIE,-,W 28TH ST,W CERMAK RD,BIKE,0.751605361955,,,,BIKE,0.7513298088946254,South Lawndale,"LINESTRING (441473.99194488773 4632349.359071172, 441471.12371477485 4632551.4493089495, 441468.13393783453 4632753.669108171, 441465.30856090615 4632955.427173572, 441462.49085335614 4633155.959326917, 441459.8405538307 4633357.047748988, 441456.7695272297 4633558.3846501475)",3,2.2539894266838765,0.0,0.0,0.7513298088946254,0.0,0.0
"MULTILINESTRING ((-87.73949465042935 41.938926190530395, -87.73955055988897 41.94075153617209, -87.73959857856188 41.94257499292675, -87.7397058286674 41.94621525155937))",KILBOURN AVE,KILBOURN,-,W BELMONT AVE,W ADDISON ST,NEIGHBORHOOD,0.503189871115,,,,NEIGHBORHOOD,0.00015884417337566287,Hermosa,"LINESTRING (438698.1003399446 4643259.70828998, 438698.0967001506 4643259.963899063)",7,0.0011119092136296401,0.0,0.0,0.0,0.0,0.00015884417337566287
"MULTILINESTRING ((-87.73949465042935 41.938926190530395, -87.73955055988897 41.94075153617209, -87.73959857856188 41.94257499292675, -87.7397058286674 41.94621525155937))",KILBOURN AVE,KILBOURN,-,W BELMONT AVE,W ADDISON ST,NEIGHBORHOOD,0.503189871115,,,,NEIGHBORHOOD,0.5028504827050319,Irving Park,"LINESTRING (438698.0967001506 4643259.963899063, 438695.214036758 4643462.414011161, 438692.9803402803 4643664.904435049, 438687.57803451637 4644069.154619071)",7,3.519953378935223,0.0,0.0,0.0,0.0,0.5028504827050319
"MULTILINESTRING ((-87.69394964498484 41.972946658467286, -87.69392520751832 41.97221286004666))",ROCKWELL ST,ROCKWELL,N,W ARGYLE ST,W WINNEMAC AVE,NEIGHBORHOOD,0.0506609934828,,,Y,NEIGHBORHOOD,0.050642282424745215,Lincoln Square,"LINESTRING (442504.2534946561 4647005.396011755, 442505.6182791527 4646923.906561071)",7,0.3544959769732165,0.0,0.0,0.0,0.0,0.050642282424745215
"MULTILINESTRING ((-87.68419270465897 41.97312823970313, -87.68663282561737 41.97306592648941, -87.68784556219505 41.973033326346744, -87.68888116786324 41.97300714778152, -87.6892228104959 41.97302451563668, -87.69138228529711 41.972989296458714, -87.69394964498484 41.972946658467286))",WINNEMAC AVE,WINNEMAC,E,N ROCKWELL ST,N LEAVITT ST,NEIGHBORHOOD,0.502759662739,,,Y,NEIGHBORHOOD,0.502573529094584,Lincoln Square,"LINESTRING (443312.809555035 4647019.05449481, 443110.58253408223 4647013.753449319, 443010.07439359307 4647010.939939183, 442924.24775531405 4647008.722805725, 442895.9570646974 4647010.87881983, 442717.00603019434 4647008.410177334, 442504.2534946561 4647005.396011755)",7,3.5180147036620877,0.0,0.0,0.0,0.0,0.502573529094584
"MULTILINESTRING ((-87.69944104435754 41.84821967895754, -87.69977218407675 41.8482114068834, -87.70024912804597 41.848204909103046))",24TH ST,24TH,-,S SACRAMENTO AVE,S MARSHALL BLVD,NEIGHBORHOOD,0.0417137397994,,,,NEIGHBORHOOD,0.041698390660204296,South Lawndale,"LINESTRING (441936.345062703 4633160.9057923565, 441908.84807210154 4633160.211319437, 441869.248762569 4633159.812634223)",7,0.29188873462143006,0.0,0.0,0.0,0.0,0.041698390660204296
"MULTILINESTRING ((-87.72342072074566 41.847931376152246, -87.72447567389412 41.84791661296443, -87.7246523346954 41.84790974421593))",24TH ST,24TH,-,S PULASKI RD,S HARDING AVE,NEIGHBORHOOD,0.0635778043704,,,,NEIGHBORHOOD,0.06355478352707558,South Lawndale,"LINESTRING (439945.4061461698 4633145.387974382, 439857.8151194498 4633144.487152601, 439843.1431401621 4633143.848274687)",7,0.4448834846895291,0.0,0.0,0.0,0.0,0.06355478352707558
"MULTILINESTRING ((-87.70024912804597 41.848204909103046, -87.70147230043912 41.84818825828353, -87.70269477997559 41.8481704904072, -87.70391795060367 41.848155000185116, -87.70514823860981 41.84814022912963, -87.70636296724825 41.848123606083014, -87.70713452969339 41.84811404631013, -87.707586467487 41.84811007735536, -87.70879912349146 41.84809188125531, -87.71001867045854 41.84807700771792, -87.71123538323884 41.84806191500455, -87.7122513246469 41.84804909299248, -87.71245460283917 41.8480520197542, -87.71263039195534 41.848055021787985, -87.71367487511766 41.84804468322817, -87.71489416415507 41.84803301307798, -87.71611491117596 41.84801932103974, -87.71722946676576 41.84800354916408, -87.71733199517473 41.84800645621032, -87.71744789687105 41.8480097418958, -87.71855417826481 41.84799736742615, -87.71977585786402 41.84798448148718, -87.72099258805225 41.84796666007631, -87.72220973602614 41.84794902967449, -87.72342072074566 41.847931376152246))",24TH ST,24TH,E,S HARDING AVE,S SACRAMENTO AVE,NEIGHBORHOOD,1.19592356335,,,Y,NEIGHBORHOOD,1.1954869500070813,South Lawndale,"LINESTRING (441869.248762569 4633159.812634223, 441767.69218992145 4633158.792659004, 441666.1920642253 4633157.649636219, 441564.63658131997 4633156.7614091905, 441462.49085335614 4633155.959326917, 441361.63504440343 4633154.942462641, 441297.5750743381 4633154.408205104, 441260.05383673316 4633154.276577188, 441159.36854030617 4633153.08650485, 441058.1141803522 4633152.2714775, 440957.09484913753 4633151.431604933, 440872.74460927694 4633150.707017184, 440855.8721510614 4633151.171948036, 440841.28177113796 4633151.626338765, 440754.56439154065 4633151.198541616, 440653.3342242829 4633150.744746548, 440551.9811105964 4633150.068914107, 440459.44151856145 4633149.089972718, 440450.93280413694 4633149.483824673, 440441.3142564177 4633149.929000841, 440349.4646602601 4633149.322951706, 440248.034748447 4633148.741586232, 440147.0110685749 4633147.61024393, 440045.95282539475 4633146.501831626, 439945.4061461698 4633145.387974382)",7,8.368408650049568,0.0,0.0,0.0,0.0,1.1954869500070813
"MULTILINESTRING ((-87.68363933449027 41.77921600848577, -87.68321045144191 41.77918292780021, -87.67390512505318 41.77931565421066, -87.67149429570215 41.77935052177698, -87.66907886130481 41.77938321428532, -87.66545966954125 41.779434790063725))",63RD ST,63RD,-,S WESTERN AVE,S MARSHFIELD AVE,BUFFERED,0.939428921639,,,,BUFFERED,0.6727962804419374,Englewood,"LINESTRING (443615.4685574539 4625489.548688834, 443996.21088877163 4625493.8094337825, 444196.5902192042 4625496.113321368, 444397.3501387803 4625498.1783616105, 444698.1627179261 4625501.570714235)",5,3.3639814022096868,0.0,0.6727962804419374,0.0,0.0,0.0
"MULTILINESTRING ((-87.68363933449027 41.77921600848577, -87.68321045144191 41.77918292780021, -87.67390512505318 41.77931565421066, -87.67149429570215 41.77935052177698, -87.66907886130481 41.77938321428532, -87.66545966954125 41.779434790063725))",63RD ST,63RD,-,S WESTERN AVE,S MARSHFIELD AVE,BUFFERED,0.939428921639,,,,BUFFERED,0.26628172130393973,Chicago Lawn,"LINESTRING (443187.1729417954 4625489.131639614, 443222.78564014 4625485.175574831, 443615.4685574539 4625489.548688834)",5,1.3314086065196986,0.0,0.26628172130393973,0.0,0.0,0.0
"MULTILINESTRING ((-87.668349627029 41.978018928564545, -87.65991774534243 41.97814379604007))",BERWYN AVE,BERWYN,W,N CLARK ST,N BROADWAY,NEIGHBORHOOD,0.434322369891,,,Y,NEIGHBORHOOD,0.06558981756966291,Edgewater,"LINESTRING (445222.8054843863 4647558.8688176265, 445328.35432723793 4647560.149487201)",7,0.45912872298764035,0.0,0.0,0.0,0.0,0.06558981756966291
"MULTILINESTRING ((-87.668349627029 41.978018928564545, -87.65991774534243 41.97814379604007))",BERWYN AVE,BERWYN,W,N CLARK ST,N BROADWAY,NEIGHBORHOOD,0.434322369891,,,Y,NEIGHBORHOOD,0.36856929123327625,Edgewater,"LINESTRING (444629.69382724946 4647551.701540996, 445222.8054843863 4647558.8688176265)",7,2.579985038632934,0.0,0.0,0.0,0.0,0.36856929123327625
"MULTILINESTRING ((-87.65991774534243 41.97814379604007, -87.65786499588269 41.9781775384584))",BERWYN AVE,BERWYN,-,N BROADWAY,N WINTHROP AVE,NEIGHBORHOOD,0.105740974518,,,,NEIGHBORHOOD,0.10570107543556662,Edgewater,"LINESTRING (445328.35432723793 4647560.149487201, 445498.446295938 4647562.58776134)",7,0.7399075280489663,0.0,0.0,0.0,0.0,0.10570107543556662
"MULTILINESTRING ((-87.65786499588269 41.9781775384584, -87.65646371084509 41.97820164256519, -87.6550322051806 41.97822293556022))",BERWYN AVE,BERWYN,E,N WINTHROP AVE,N SHERIDAN RD,NEIGHBORHOOD,0.145920677855,,,Y,NEIGHBORHOOD,0.14586559497914994,Edgewater,"LINESTRING (445498.446295938 4647562.58776134, 445614.5583613644 4647564.373389385, 445733.17162006756 4647565.829655254)",7,1.0210591648540497,0.0,0.0,0.0,0.0,0.14586559497914994
"MULTILINESTRING ((-87.65503277361968 41.97856401558574, -87.655028896033 41.978393769907804, -87.6550322051806 41.97822293556022))",SHERIDAN RD,SHERIDAN,-,W BERWYN AVE,W BERWYN AVE,NEIGHBORHOOD,0.0235437361018,,,,NEIGHBORHOOD,0.023534839846617684,Edgewater,"LINESTRING (445733.41411582485 4647603.699862347, 445733.59081439825 4647584.79516182, 445733.17162006756 4647565.829655254)",7,0.16474387892632378,0.0,0.0,0.0,0.0,0.023534839846617684
"MULTILINESTRING ((-87.65503277361968 41.97856401558574, -87.65469736090598 41.97857064939241, -87.6543329477368 41.97857486168029))",BERWYN AVE,BERWYN,-,N SHERIDAN RD,LAKEFRONT TRAIL,NEIGHBORHOOD,0.0360486896166,,,,NEIGHBORHOOD,0.03603506835993859,Edgewater,"LINESTRING (445733.41411582485 4647603.699862347, 445761.20734400064 4647604.2239719685, 445791.4010833976 4647604.460977882)",7,0.25224547851957013,0.0,0.0,0.0,0.0,0.03603506835993859
"MULTILINESTRING ((-87.67645931580712 41.977893336181204, -87.67527056016468 41.97791035878755))",BERWYN AVE,BERWYN,-,N WOLCOTT AVE,N RAVENSWOOD AVE,NEIGHBORHOOD,0.0612315726395,,,,NEIGHBORHOOD,0.061208712442193225,Lincoln Square,"LINESTRING (443957.722516887 4647543.031029833, 444056.2221340141 4647544.143983239)",7,0.4284609870953526,0.0,0.0,0.0,0.0,0.061208712442193225
"MULTILINESTRING ((-87.67945835214513 41.977850335281985, -87.67645931580712 41.977893336181204))",BERWYN AVE,BERWYN,W,N DAMEN AVE,N WOLCOTT AVE,NEIGHBORHOOD,0.154477333566,,,Y,NEIGHBORHOOD,0.15441976804331747,Lincoln Square,"LINESTRING (443709.22377622797 4647540.2231257865, 443957.722516887 4647543.031029833)",7,1.0809383763032223,0.0,0.0,0.0,0.0,0.15441976804331747
"MULTILINESTRING ((-87.77512938595517 41.89471191611875, -87.7722918080519 41.8947547229218, -87.77014193429972 41.894784713786485, -87.76663859167746 41.89483385010207, -87.76539461000212 41.894843417254634))",CHICAGO AVE,CHICAGO,-,N AUSTIN BLVD,N CENTRAL AVE,BIKE,0.502066754972,,,,BIKE,0.5018900966942372,Austin,"LINESTRING (435699.69850574265 4638376.767183883, 435935.13209779194 4638379.39720367, 436113.5042821269 4638381.123936927, 436404.1718737382 4638383.976687707, 436507.37542935647 4638384.1175678065)",3,1.5056702900827117,0.0,0.0,0.5018900966942372,0.0,0.0
"MULTILINESTRING ((-87.6758403117739 41.8521759510757, -87.67587010539467 41.85309576522181, -87.67589482144295 41.854011569723454, -87.67592021321231 41.8549274148582, -87.67594716813592 41.85583508465415, -87.67596986372892 41.85674724965557, -87.67599457645086 41.85766276633416))",DAMEN AVE,DAMEN,-,W CERMAK RD,W 18TH ST,BIKE,0.378766640352,,,,BIKE,0.378625274532103,Lower West Side,"LINESTRING (443899.0122800218 4633584.469955336, 443897.3429365717 4633686.613494971, 443896.0916498377 4633788.308555815, 443894.7843825894 4633890.008586305, 443893.34029479424 4633990.801972338, 443892.2537540933 4634092.0916805025, 443891.00278415706 4634193.754849876)",3,1.135875823596309,0.0,0.0,0.378625274532103,0.0,0.0
"MULTILINESTRING ((-87.69991111467998 41.89562869281022, -87.69667111630639 41.89433327384514, -87.69416547396938 41.89332976190278, -87.69279610955289 41.8927817498491, -87.69060351572043 41.891911078095575, -87.68917694991694 41.891347575153226, -87.68735263212099 41.890629477491416, -87.68669450944839 41.8906480578183, -87.68174949689457 41.890743731756565, -87.67689313465728 41.89082418214619))",GRAND AVE,GRAND,-,W CHICAGO AVE,N DAMEN AVE,PROTECTED,1.27335561103,,,,PROTECTED,0.48191108539905997,Humboldt Park,"LINESTRING (441940.2425734226 4638424.91799225, 442207.8438960391 4638278.903089199, 442414.798444829 4638165.8007562235, 442527.90478510945 4638104.038102628, 442621.10315558343 4638053.53829681)",10,4.819110853990599,0.48191108539905997,0.0,0.0,0.0,0.0
"MULTILINESTRING ((-87.69991111467998 41.89562869281022, -87.69667111630639 41.89433327384514, -87.69416547396938 41.89332976190278, -87.69279610955289 41.8927817498491, -87.69060351572043 41.891911078095575, -87.68917694991694 41.891347575153226, -87.68735263212099 41.890629477491416, -87.68669450944839 41.8906480578183, -87.68174949689457 41.890743731756565, -87.67689313465728 41.89082418214619))",GRAND AVE,GRAND,-,W CHICAGO AVE,N DAMEN AVE,PROTECTED,1.27335561103,,,,PROTECTED,0.7909729627822336,West Town,"LINESTRING (442621.10315558343 4638053.53829681, 442709.0180931105 4638005.903118869, 442826.8610333272 4637942.387173551, 442977.56596260524 4637861.444516206, 443032.18029182736 4637863.070292331, 443442.50250702293 4637870.421447168, 443845.45571813185 4637876.164023955)",10,7.909729627822336,0.7909729627822336,0.0,0.0,0.0,0.0
